"stratum","value","week","year","date"
"A00..04",14.1868023173662,53,2020,2021-01-03
"A00..04",14.1868023173662,1,2021,2021-01-10
"A00..04",12.1520418256324,2,2021,2021-01-17
"A00..04",8.15317224812782,3,2021,2021-01-24
"A00..04",8.15317224812782,4,2021,2021-01-31
"A00..04",12.1520418256324,5,2021,2021-02-07
"A00..04",13.1694220714993,6,2021,2021-02-14
"A00..04",16.150911403137,7,2021,2021-02-21
"A00..04",14.1868023173662,8,2021,2021-02-28
"A00..04",16.150911403137,9,2021,2021-03-07
"A00..04",25.1801610852056,10,2021,2021-03-14
"A00..04",31.1572700296737,11,2021,2021-03-21
"A00..04",29.1931609439028,12,2021,2021-03-28
"A00..04",36.1876501342377,13,2021,2021-04-04
"A00..04",20.1639112618342,14,2021,2021-04-11
"A00..04",22.198671753568,15,2021,2021-04-18
"A00..04",19.1465310159673,16,2021,2021-04-25
"A00..04",23.1454005934719,17,2021,2021-05-02
"A00..04",21.1812915077011,18,2021,2021-05-09
"A00..04",20.1639112618342,19,2021,2021-05-16
"A00..04",25.1801610852057,20,2021,2021-05-23
"A00..04",17.1682916490039,21,2021,2021-05-30
"A00..04",36.1876501342377,22,2021,2021-06-06
"A00..04",36.1876501342377,23,2021,2021-06-13
"A00..04",41.2038999576092,24,2021,2021-06-20
"A00..04",44.1853892892469,25,2021,2021-06-27
"A00..04",43.1821393245726,26,2021,2021-07-04
"A00..04",49.145117987848,27,2021,2021-07-11
"A00..04",63.2047477744808,28,2021,2021-07-18
"A00..04",61.169987282747,29,2021,2021-07-25
"A00..04",70.1992369648157,30,2021,2021-08-01
"A00..04",56.1396071781829,31,2021,2021-08-08
"A00..04",54.1754980924121,32,2021,2021-08-15
"A00..04",75.1589656634167,33,2021,2021-08-22
"A00..04",68.1644764730819,34,2021,2021-08-29
"A00..04",82.209975978522,35,2021,2021-09-05
"A00..04",142.164759078706,36,2021,2021-09-12
"A00..04",166.186237106118,37,2021,2021-09-19
"A00..04",252.197258725449,38,2021,2021-09-26
"A00..04",323.216051999435,39,2021,2021-10-03
"A00..04",380.175215486788,40,2021,2021-10-10
"A00..04",388.18708492299,41,2021,2021-10-17
"A00..04",422.198671753568,42,2021,2021-10-24
"A00..04",386.208845556027,43,2021,2021-10-31
"A00..04",334.209410767274,44,2021,2021-11-07
"A00..04",294.220714992228,45,2021,2021-11-14
"A00..04",275.215486788187,46,2021,2021-11-21
"A00..04",238.222410625972,47,2021,2021-11-28
"A00..04",166.186237106118,48,2021,2021-12-05
"A00..04",138.151759220009,49,2021,2021-12-12
"A00..04",139.169139465875,50,2021,2021-12-19
"A00..04",101.158683057793,51,2021,2021-12-26
"A00..04",66.1862371061185,52,2021,2022-01-02
"A00..04",56.1396071781829,1,2022,2022-01-09
"A05..14",15.204182563233,40,2018,2018-10-07
"A05..14",9.17055249399465,41,2018,2018-10-14
"A05..14",13.1694220714993,42,2018,2018-10-21
"A05..14",14.1868023173662,43,2018,2018-10-28
"A05..14",20.1639112618341,44,2018,2018-11-04
"A05..14",16.1509114031369,45,2018,2018-11-11
"A05..14",15.204182563233,46,2018,2018-11-18
"A05..14",18.1856718948708,47,2018,2018-11-25
"A05..14",22.1986717535679,48,2018,2018-12-02
"A05..14",18.1856718948708,49,2018,2018-12-09
"A05..14",23.1454005934719,50,2018,2018-12-16
"A05..14",22.1986717535679,51,2018,2018-12-23
"A05..14",14.1868023173662,52,2018,2018-12-30
"A05..14",17.1682916490038,1,2019,2019-01-06
"A05..14",13.1694220714993,2,2019,2019-01-13
"A05..14",13.1694220714993,3,2019,2019-01-20
"A05..14",31.1572700296736,4,2019,2019-01-27
"A05..14",32.1746502755405,5,2019,2019-02-03
"A05..14",47.1810089020772,6,2019,2019-02-10
"A05..14",53.1581178465452,7,2019,2019-02-17
"A05..14",51.1798784795818,8,2019,2019-02-24
"A05..14",48.1983891479441,9,2019,2019-03-03
"A05..14",38.1517592200085,10,2019,2019-03-10
"A05..14",33.1920305214074,11,2019,2019-03-17
"A05..14",37.2050303801046,12,2019,2019-03-24
"A05..14",24.1627808393388,13,2019,2019-03-31
"A05..14",29.1931609439028,14,2019,2019-04-07
"A05..14",22.1986717535679,15,2019,2019-04-14
"A05..14",14.1868023173662,16,2019,2019-04-21
"A05..14",12.1520418256324,17,2019,2019-04-28
"A05..14",12.1520418256324,18,2019,2019-05-05
"A05..14",13.1694220714993,19,2019,2019-05-12
"A05..14",12.1520418256324,20,2019,2019-05-19
"A05..14",23.1454005934719,21,2019,2019-05-26
"A05..14",10.173802458669,22,2019,2019-06-02
"A05..14",15.204182563233,23,2019,2019-06-09
"A05..14",11.1911827045359,24,2019,2019-06-16
"A05..14",4.14017238943057,25,2019,2019-06-23
"A05..14",12.1520418256324,26,2019,2019-06-30
"A05..14",10.173802458669,27,2019,2019-07-07
"A05..14",8.15317224812776,28,2019,2019-07-14
"A05..14",6.17493288116438,29,2019,2019-07-21
"A05..14",9.17055249399465,30,2019,2019-07-28
"A05..14",10.173802458669,31,2019,2019-08-04
"A05..14",6.17493288116438,32,2019,2019-08-11
"A05..14",6.17493288116438,33,2019,2019-08-18
"A05..14",13.1694220714993,34,2019,2019-08-25
"A05..14",13.1694220714993,35,2019,2019-09-01
"A05..14",11.1911827045359,36,2019,2019-09-08
"A05..14",22.1986717535679,37,2019,2019-09-15
"A05..14",18.1856718948708,38,2019,2019-09-22
"A05..14",23.1454005934719,39,2019,2019-09-29
"A05..14",16.1509114031369,40,2019,2019-10-06
"A05..14",18.1856718948708,41,2019,2019-10-13
"A05..14",8.15317224812776,42,2019,2019-10-20
"A05..14",21.181291507701,43,2019,2019-10-27
"A05..14",22.1986717535679,44,2019,2019-11-03
"A05..14",32.1746502755405,45,2019,2019-11-10
"A05..14",25.1801610852056,46,2019,2019-11-17
"A05..14",22.1986717535679,47,2019,2019-11-24
"A05..14",24.1627808393388,48,2019,2019-12-01
"A05..14",22.1986717535679,49,2019,2019-12-08
"A05..14",16.1509114031369,50,2019,2019-12-15
"A05..14",32.1746502755405,51,2019,2019-12-22
"A05..14",33.1920305214074,52,2019,2019-12-29
"A05..14",24.1627808393388,1,2020,2020-01-05
"A05..14",16.1509114031369,2,2020,2020-01-12
"A05..14",19.1465310159672,3,2020,2020-01-19
"A05..14",51.1798784795818,4,2020,2020-01-26
"A05..14",64.1514766143846,5,2020,2020-02-02
"A05..14",73.1807262964533,6,2020,2020-02-09
"A05..14",53.1581178465452,7,2020,2020-02-16
"A05..14",61.1699872827469,8,2020,2020-02-23
"A05..14",65.1688568602516,9,2020,2020-03-01
"A05..14",55.192878338279,10,2020,2020-03-08
"A05..14",41.2038999576092,11,2020,2020-03-15
"A05..14",25.1801610852056,12,2020,2020-03-22
"A05..14",14.1868023173662,13,2020,2020-03-29
"A05..14",5.15755263529749,14,2020,2020-04-05
"A05..14",6.17493288116438,15,2020,2020-04-12
"A05..14",7.19231312703127,16,2020,2020-04-19
"A05..14",5.15755263529749,17,2020,2020-04-26
"A05..14",5.15755263529749,18,2020,2020-05-03
"A05..14",4.1401723894306,19,2020,2020-05-10
"A05..14",4.1401723894306,20,2020,2020-05-17
"A05..14",4.1401723894306,21,2020,2020-05-24
"A05..14",2.17606330365979,22,2020,2020-05-31
"A05..14",3.19344354952668,23,2020,2020-06-07
"A05..14",3.19344354952668,24,2020,2020-06-14
"A05..14",4.1401723894306,25,2020,2020-06-21
"A05..14",3.19344354952668,26,2020,2020-06-28
"A05..14",9.17055249399465,27,2020,2020-07-05
"A05..14",7.19231312703127,28,2020,2020-07-12
"A05..14",18.1856718948708,29,2020,2020-07-19
"A05..14",8.15317224812776,30,2020,2020-07-26
"A05..14",9.17055249399471,31,2020,2020-08-02
"A05..14",9.17055249399471,32,2020,2020-08-09
"A05..14",10.173802458669,33,2020,2020-08-16
"A05..14",17.1682916490039,34,2020,2020-08-23
"A05..14",19.1465310159672,35,2020,2020-08-30
"A05..14",23.1454005934719,36,2020,2020-09-06
"A05..14",14.1868023173662,37,2020,2020-09-13
"A05..14",14.1868023173662,38,2020,2020-09-20
"A05..14",17.1682916490039,39,2020,2020-09-27
"A05..14",14.1868023173662,40,2020,2020-10-04
"A05..14",11.1911827045359,41,2020,2020-10-11
"A05..14",10.173802458669,42,2020,2020-10-18
"A05..14",7.19231312703127,43,2020,2020-10-25
"A05..14",10.173802458669,44,2020,2020-11-01
"A05..14",4.1401723894306,45,2020,2020-11-08
"A05..14",10.173802458669,46,2020,2020-11-15
"A05..14",7.19231312703127,47,2020,2020-11-22
"A05..14",7.19231312703127,48,2020,2020-11-29
"A05..14",7.19231312703127,49,2020,2020-12-06
"A05..14",5.15755263529749,50,2020,2020-12-13
"A05..14",6.17493288116438,51,2020,2020-12-20
"A05..14",4.1401723894306,52,2020,2020-12-27
"A05..14",2.17606330365979,53,2020,2021-01-03
"A05..14",5.15755263529749,1,2021,2021-01-10
"A05..14",4.1401723894306,2,2021,2021-01-17
"A05..14",5.15755263529749,3,2021,2021-01-24
"A05..14",3.19344354952668,4,2021,2021-01-31
"A05..14",3.19344354952668,5,2021,2021-02-07
"A05..14",3.19344354952668,6,2021,2021-02-14
"A05..14",2.17606330365979,7,2021,2021-02-21
"A05..14",4.1401723894306,8,2021,2021-02-28
"A05..14",6.17493288116438,9,2021,2021-03-07
"A05..14",3.19344354952668,10,2021,2021-03-14
"A05..14",5.15755263529749,11,2021,2021-03-21
"A05..14",5.15755263529749,12,2021,2021-03-28
"A05..14",8.15317224812776,13,2021,2021-04-04
"A05..14",4.1401723894306,14,2021,2021-04-11
"A05..14",3.19344354952668,15,2021,2021-04-18
"A05..14",6.17493288116438,16,2021,2021-04-25
"A05..14",7.19231312703127,17,2021,2021-05-02
"A05..14",5.15755263529749,18,2021,2021-05-09
"A05..14",1.1586830577929,19,2021,2021-05-16
"A05..14",7.19231312703127,20,2021,2021-05-23
"A05..14",7.19231312703127,21,2021,2021-05-30
"A05..14",6.17493288116438,22,2021,2021-06-06
"A05..14",7.19231312703127,23,2021,2021-06-13
"A05..14",5.15755263529749,24,2021,2021-06-20
"A05..14",8.15317224812776,25,2021,2021-06-27
"A05..14",12.1520418256324,26,2021,2021-07-04
"A05..14",9.17055249399471,27,2021,2021-07-11
"A05..14",11.1911827045359,28,2021,2021-07-18
"A05..14",12.1520418256324,29,2021,2021-07-25
"A05..14",7.19231312703127,30,2021,2021-08-01
"A05..14",13.1694220714993,31,2021,2021-08-08
"A05..14",8.15317224812776,32,2021,2021-08-15
"A05..14",8.15317224812776,33,2021,2021-08-22
"A05..14",9.17055249399471,34,2021,2021-08-29
"A05..14",8.15317224812776,35,2021,2021-09-05
"A05..14",11.1911827045359,36,2021,2021-09-12
"A05..14",14.1868023173662,37,2021,2021-09-19
"A05..14",16.150911403137,38,2021,2021-09-26
"A05..14",11.1911827045359,39,2021,2021-10-03
"A05..14",21.1812915077011,40,2021,2021-10-10
"A05..14",18.1856718948708,41,2021,2021-10-17
"A05..14",21.1812915077011,42,2021,2021-10-24
"A05..14",26.1975413310725,43,2021,2021-10-31
"A05..14",35.1702698883708,44,2021,2021-11-07
"A05..14",20.1639112618342,45,2021,2021-11-14
"A05..14",22.198671753568,46,2021,2021-11-21
"A05..14",22.198671753568,47,2021,2021-11-28
"A05..14",19.1465310159672,48,2021,2021-12-05
"A05..14",10.173802458669,49,2021,2021-12-12
"A05..14",15.204182563233,50,2021,2021-12-19
"A05..14",9.17055249399471,51,2021,2021-12-26
"A05..14",8.15317224812782,52,2021,2022-01-02
"A05..14",7.19231312703127,1,2022,2022-01-09
"A15..34",22.1986717535679,40,2018,2018-10-07
"A15..34",19.1465310159672,41,2018,2018-10-14
"A15..34",17.1682916490038,42,2018,2018-10-21
"A15..34",16.1509114031369,43,2018,2018-10-28
"A15..34",17.1682916490038,44,2018,2018-11-04
"A15..34",25.1801610852056,45,2018,2018-11-11
"A15..34",21.181291507701,46,2018,2018-11-18
"A15..34",13.1694220714993,47,2018,2018-11-25
"A15..34",25.1801610852056,48,2018,2018-12-02
"A15..34",24.1627808393387,49,2018,2018-12-09
"A15..34",17.1682916490038,50,2018,2018-12-16
"A15..34",27.158400452169,51,2018,2018-12-23
"A15..34",27.158400452169,52,2018,2018-12-30
"A15..34",24.1627808393387,1,2019,2019-01-06
"A15..34",30.1398897838067,2,2019,2019-01-13
"A15..34",20.1639112618341,3,2019,2019-01-20
"A15..34",20.1639112618341,4,2019,2019-01-27
"A15..34",34.1528896425039,5,2019,2019-02-03
"A15..34",39.1691394658754,6,2019,2019-02-10
"A15..34",44.1853892892469,7,2019,2019-02-17
"A15..34",46.1636286562103,8,2019,2019-02-24
"A15..34",29.1931609439028,9,2019,2019-03-03
"A15..34",46.1636286562103,10,2019,2019-03-10
"A15..34",33.1920305214074,11,2019,2019-03-17
"A15..34",28.1757806980359,12,2019,2019-03-24
"A15..34",23.1454005934718,13,2019,2019-03-31
"A15..34",21.181291507701,14,2019,2019-04-07
"A15..34",21.181291507701,15,2019,2019-04-14
"A15..34",20.1639112618341,16,2019,2019-04-21
"A15..34",20.1639112618341,17,2019,2019-04-28
"A15..34",15.204182563233,18,2019,2019-05-05
"A15..34",11.1911827045359,19,2019,2019-05-12
"A15..34",14.1868023173662,20,2019,2019-05-19
"A15..34",26.1975413310725,21,2019,2019-05-26
"A15..34",16.1509114031369,22,2019,2019-06-02
"A15..34",18.1856718948707,23,2019,2019-06-09
"A15..34",23.1454005934718,24,2019,2019-06-16
"A15..34",10.173802458669,25,2019,2019-06-23
"A15..34",14.1868023173662,26,2019,2019-06-30
"A15..34",18.1856718948707,27,2019,2019-07-07
"A15..34",13.1694220714993,28,2019,2019-07-14
"A15..34",14.1868023173662,29,2019,2019-07-21
"A15..34",18.1856718948707,30,2019,2019-07-28
"A15..34",16.1509114031369,31,2019,2019-08-04
"A15..34",14.1868023173662,32,2019,2019-08-11
"A15..34",17.1682916490038,33,2019,2019-08-18
"A15..34",17.1682916490038,34,2019,2019-08-25
"A15..34",13.1694220714993,35,2019,2019-09-01
"A15..34",12.1520418256324,36,2019,2019-09-08
"A15..34",12.1520418256324,37,2019,2019-09-15
"A15..34",7.19231312703124,38,2019,2019-09-22
"A15..34",22.1986717535679,39,2019,2019-09-29
"A15..34",16.1509114031369,40,2019,2019-10-06
"A15..34",24.1627808393387,41,2019,2019-10-13
"A15..34",22.1986717535679,42,2019,2019-10-20
"A15..34",18.1856718948707,43,2019,2019-10-27
"A15..34",25.1801610852056,44,2019,2019-11-03
"A15..34",27.158400452169,45,2019,2019-11-10
"A15..34",30.1398897838067,46,2019,2019-11-17
"A15..34",25.1801610852056,47,2019,2019-11-24
"A15..34",21.181291507701,48,2019,2019-12-01
"A15..34",26.1975413310725,49,2019,2019-12-08
"A15..34",30.1398897838067,50,2019,2019-12-15
"A15..34",22.1986717535679,51,2019,2019-12-22
"A15..34",25.1801610852056,52,2019,2019-12-29
"A15..34",35.1702698883708,1,2020,2020-01-05
"A15..34",36.1876501342377,2,2020,2020-01-12
"A15..34",28.1757806980359,3,2020,2020-01-19
"A15..34",54.1754980924121,4,2020,2020-01-26
"A15..34",46.1636286562103,5,2020,2020-02-02
"A15..34",52.1972587254486,6,2020,2020-02-09
"A15..34",46.1636286562103,7,2020,2020-02-16
"A15..34",54.1754980924121,8,2020,2020-02-23
"A15..34",57.1569874240498,9,2020,2020-03-01
"A15..34",56.1396071781829,10,2020,2020-03-08
"A15..34",50.1624982337149,11,2020,2020-03-15
"A15..34",45.1462484103434,12,2020,2020-03-22
"A15..34",25.1801610852056,13,2020,2020-03-29
"A15..34",32.1746502755405,14,2020,2020-04-05
"A15..34",22.1986717535679,15,2020,2020-04-12
"A15..34",24.1627808393387,16,2020,2020-04-19
"A15..34",20.1639112618341,17,2020,2020-04-26
"A15..34",17.1682916490038,18,2020,2020-05-03
"A15..34",15.204182563233,19,2020,2020-05-10
"A15..34",8.15317224812776,20,2020,2020-05-17
"A15..34",8.15317224812776,21,2020,2020-05-24
"A15..34",10.173802458669,22,2020,2020-05-31
"A15..34",5.15755263529746,23,2020,2020-06-07
"A15..34",13.1694220714992,24,2020,2020-06-14
"A15..34",12.1520418256323,25,2020,2020-06-21
"A15..34",8.15317224812776,26,2020,2020-06-28
"A15..34",9.17055249399465,27,2020,2020-07-05
"A15..34",10.173802458669,28,2020,2020-07-12
"A15..34",15.204182563233,29,2020,2020-07-19
"A15..34",13.1694220714992,30,2020,2020-07-26
"A15..34",11.1911827045359,31,2020,2020-08-02
"A15..34",12.1520418256323,32,2020,2020-08-09
"A15..34",17.1682916490038,33,2020,2020-08-16
"A15..34",19.1465310159672,34,2020,2020-08-23
"A15..34",14.1868023173662,35,2020,2020-08-30
"A15..34",15.204182563233,36,2020,2020-09-06
"A15..34",23.1454005934718,37,2020,2020-09-13
"A15..34",14.1868023173662,38,2020,2020-09-20
"A15..34",16.1509114031369,39,2020,2020-09-27
"A15..34",24.1627808393387,40,2020,2020-10-04
"A15..34",20.1639112618341,41,2020,2020-10-11
"A15..34",11.1911827045359,42,2020,2020-10-18
"A15..34",30.1398897838067,43,2020,2020-10-25
"A15..34",35.1702698883708,44,2020,2020-11-01
"A15..34",25.1801610852056,45,2020,2020-11-08
"A15..34",40.1865197117423,46,2020,2020-11-15
"A15..34",22.1986717535679,47,2020,2020-11-22
"A15..34",33.1920305214074,48,2020,2020-11-29
"A15..34",31.1572700296736,49,2020,2020-12-06
"A15..34",19.1465310159672,50,2020,2020-12-13
"A15..34",32.1746502755405,51,2020,2020-12-20
"A15..34",24.1627808393387,52,2020,2020-12-27
"A15..34",21.181291507701,53,2020,2021-01-03
"A15..34",26.1975413310725,1,2021,2021-01-10
"A15..34",12.1520418256323,2,2021,2021-01-17
"A15..34",12.1520418256323,3,2021,2021-01-24
"A15..34",19.1465310159672,4,2021,2021-01-31
"A15..34",5.15755263529746,5,2021,2021-02-07
"A15..34",14.1868023173662,6,2021,2021-02-14
"A15..34",11.1911827045359,7,2021,2021-02-21
"A15..34",19.1465310159672,8,2021,2021-02-28
"A15..34",19.1465310159672,9,2021,2021-03-07
"A15..34",26.1975413310725,10,2021,2021-03-14
"A15..34",35.1702698883708,11,2021,2021-03-21
"A15..34",25.1801610852056,12,2021,2021-03-28
"A15..34",33.1920305214074,13,2021,2021-04-04
"A15..34",30.1398897838067,14,2021,2021-04-11
"A15..34",31.1572700296736,15,2021,2021-04-18
"A15..34",45.1462484103434,16,2021,2021-04-25
"A15..34",37.2050303801046,17,2021,2021-05-02
"A15..34",22.1986717535679,18,2021,2021-05-09
"A15..34",22.1986717535679,19,2021,2021-05-16
"A15..34",21.181291507701,20,2021,2021-05-23
"A15..34",14.1868023173662,21,2021,2021-05-30
"A15..34",14.1868023173662,22,2021,2021-06-06
"A15..34",9.17055249399465,23,2021,2021-06-13
"A15..34",10.173802458669,24,2021,2021-06-20
"A15..34",8.15317224812776,25,2021,2021-06-27
"A15..34",10.173802458669,26,2021,2021-07-04
"A15..34",15.204182563233,27,2021,2021-07-11
"A15..34",12.1520418256323,28,2021,2021-07-18
"A15..34",17.1682916490038,29,2021,2021-07-25
"A15..34",18.1856718948707,30,2021,2021-08-01
"A15..34",21.181291507701,31,2021,2021-08-08
"A15..34",21.181291507701,32,2021,2021-08-15
"A15..34",18.1856718948707,33,2021,2021-08-22
"A15..34",27.158400452169,34,2021,2021-08-29
"A15..34",22.1986717535679,35,2021,2021-09-05
"A15..34",38.1517592200085,36,2021,2021-09-12
"A15..34",30.1398897838067,37,2021,2021-09-19
"A15..34",30.1398897838067,38,2021,2021-09-26
"A15..34",22.1986717535679,39,2021,2021-10-03
"A15..34",27.158400452169,40,2021,2021-10-10
"A15..34",31.1572700296736,41,2021,2021-10-17
"A15..34",26.1975413310725,42,2021,2021-10-24
"A15..34",30.1398897838067,43,2021,2021-10-31
"A15..34",31.1572700296736,44,2021,2021-11-07
"A15..34",30.1398897838067,45,2021,2021-11-14
"A15..34",34.1528896425039,46,2021,2021-11-21
"A15..34",36.1876501342377,47,2021,2021-11-28
"A15..34",36.1876501342377,48,2021,2021-12-05
"A15..34",31.1572700296736,49,2021,2021-12-12
"A15..34",24.1627808393387,50,2021,2021-12-19
"A15..34",16.1509114031369,51,2021,2021-12-26
"A15..34",21.181291507701,52,2021,2022-01-02
"A15..34",25.1801610852056,1,2022,2022-01-09
"A35..59",53.1581178465452,40,2018,2018-10-07
"A35..59",43.1821393245726,41,2018,2018-10-14
"A35..59",42.1647590787057,42,2018,2018-10-21
"A35..59",43.1821393245726,43,2018,2018-10-28
"A35..59",45.1462484103434,44,2018,2018-11-04
"A35..59",55.1928783382789,45,2018,2018-11-11
"A35..59",44.1853892892469,46,2018,2018-11-18
"A35..59",54.1754980924121,47,2018,2018-11-25
"A35..59",46.1636286562103,48,2018,2018-12-02
"A35..59",59.1917479157835,49,2018,2018-12-09
"A35..59",52.1972587254486,50,2018,2018-12-16
"A35..59",63.2047477744807,51,2018,2018-12-23
"A35..59",72.1633460505864,52,2018,2018-12-30
"A35..59",63.2047477744807,1,2019,2019-01-06
"A35..59",56.1396071781829,2,2019,2019-01-13
"A35..59",70.1992369648156,3,2019,2019-01-20
"A35..59",85.1914653101597,4,2019,2019-01-27
"A35..59",110.187932739862,5,2019,2019-02-03
"A35..59",139.169139465875,6,2019,2019-02-10
"A35..59",138.151759220009,7,2019,2019-02-17
"A35..59",127.158400452169,8,2019,2019-02-24
"A35..59",117.168291649004,9,2019,2019-03-03
"A35..59",118.185671894871,10,2019,2019-03-10
"A35..59",108.209693372898,11,2019,2019-03-17
"A35..59",90.1511940087608,12,2019,2019-03-24
"A35..59",80.1752154867882,13,2019,2019-03-31
"A35..59",91.1685742546277,14,2019,2019-04-07
"A35..59",54.1754980924121,15,2019,2019-04-14
